coordinates;created_at;hashtags;media;urls;favorite_count;id;in_reply_to_screen_name;in_reply_to_status_id;in_reply_to_user_id;lang;place;possibly_sensitive;quote_id;retweet_count;retweet_id;retweet_screen_name;source;text;tweet_url;user_created_at;user_id;user_default_profile_image;user_description;user_favourites_count;user_followers_count;user_friends_count;user_listed_count;user_location;user_name;user_screen_name;user_statuses_count;user_time_zone;user_urls;user_verified
;Wed Jun 02 19:55:31 +0000 2021;;;;0;1400179288146690052;gryficowa;1399826384042741762;1329122900453044200;pl;;;;0;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";@gryficowa @Jerry83281676 @trzaskowski_ @warszawa Idiotka.;https://twitter.com/panbolo1/status/1400179288146690052;Sun Aug 23 10:28:32 +0000 2015;3436607812;FAŁSZ;;66145;1040;1819;14;;pan bolo;panbolo1;68738;;;FAŁSZ
;Wed Jun 02 19:18:57 +0000 2021;;;;0;1400170086514761737;;;;pl;;;;1;1400111421996863496;PlusWarszawa;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"Podczas czerwcowego długiego weekendu zmienią się rozkłady niektórych linii @WTP_Warszawa. Pierwsze zmiany już od dziś &gt;&gt; https://t.co/HZV0Imwvnw https://t.co/QHfBPqbKof";https://twitter.com/SKM_Warszawa/status/1400170086514761737;Fri Mar 06 08:13:37 +0000 2020;1235840861323145216;FAŁSZ;Informacje Biura Komunikacji Szybkiej Kolei Miejskiej w Warszawie. RT nie oznacza poparcia.;5326;1119;201;16;Warszawa;SKM_Warszawa;SKM_Warszawa;11835;;http://www.skm.warszawa.pl/;FAŁSZ
;Wed Jun 02 19:53:43 +0000 2021;;;https://www.wprost.pl/10453209;0;1400178837011435521;;;;pl;;FAŁSZ;;0;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Wścieklizna na Mazowszu. Wykryto kolejne przypadki https://t.co/yfLP87pR7F;https://twitter.com/TygodnikWPROST/status/1400178837011435521;Fri Feb 26 10:30:21 +0000 2010;117707065;FAŁSZ;Kliknij w link! Poznaj Wprost PREMIUM 🔴 #Wprost;7355;431246;1556;808;Poland;WPROST.pl;TygodnikWPROST;190125;;https://premium.wprost.pl/;FAŁSZ
;Wed Jun 02 19:19:03 +0000 2021;;;;0;1400170112666177541;MeSaoirse;1400169956810104837;66132705;pl;;;;0;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"@MeSaoirse Warszawa? ;)";https://twitter.com/millagrossa/status/1400170112666177541;Wed Jun 22 20:09:12 +0000 2011;322205035;FAŁSZ;"Did you find it hard to breathe? Did you cry so much that you could barely see?
In the darkness all alone and no one cares, there's no one there...";3408;457;263;4;Poland;Sleeping Princess;millagrossa;199436;;;FAŁSZ
;Wed Jun 02 19:51:30 +0000 2021;;;;1;1400178280368640008;Rusherflyyy;1400177877837037570;1058425624543535100;pl;;;;0;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";@Rusherflyyy Warszawa to najbrzydsza stolica świata. @KDanielewski na pewno potwierdzi;https://twitter.com/JarekPiszczek2/status/1400178280368640008;Tue Apr 16 08:56:09 +0000 2013;1356410798;FAŁSZ;Administrator grupy Pokój Typerów, analityk. Kibic Wisły Kraków i Chelsea;117566;571;857;4;Kraków;Jarek Piszczek;JarekPiszczek2;24918;;http://www.pokojtyperow.pl;FAŁSZ
;Wed Jun 02 20:14:40 +0000 2021;Warszawa;;;0;1400184110388232193;;;;pl;;;;381;1400155845044867072;dziadkowiebiz;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"UWAGA #Warszawa Bułgarska 2/4

Pan Grzegorz przez wiele lat w tym samym miejscu prowadził punkt naprawy obuwia. Po zlikwidowaniu bazarku na Sadybie właściciel musiał zmienić lokalizację. Jest mistrzem w swoim fachu i potrafi uratować każde buty. Koniecznie do niego zajrzyjcie! https://t.co/GoK93cfS4L";https://twitter.com/czekinka/status/1400184110388232193;Fri Jun 17 09:13:22 +0000 2016;743733262237851648;FAŁSZ;- Drożdżowe? słabym głosem zapytała Małgorzata - Na litość boską, królowo - zachrypiał - czy ośmieliłbym się posłodzić damie placki drożdżowe? To ziemniaczane!;111043;2440;440;4;Polska;czekinka;czekinka;60967;;;FAŁSZ
;Wed Jun 02 19:49:54 +0000 2021;;;https://twitter.com/OSocialis/status/1399780562676731911;5;1400177877837037570;;;;pl;;FAŁSZ;1399780562676731911;0;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"Warszawa pod względem architektonicznym jest gorsza nawet od mojego Leszna. 

A o to naprawdę ciężko, bo chyba nie ma innej miejscowości w Polsce, w której w centrum są trzy zakłady pogrzebowe :p https://t.co/EoysPBkdxS";https://twitter.com/Rusherflyyy/status/1400177877837037570;Fri Nov 02 18:28:28 +0000 2018;1058425624543535104;FAŁSZ;"Chelsea, Polonia, Elena Rybakina - in that  order.

Udaję eksperta od Kantera, a tak naprawdę mam 6k godzin i siedzę w goldzie XD";134822;4231;4994;17;;Rusherflyyy;Rusherflyyy;130126;;;FAŁSZ
;Wed Jun 02 19:18:44 +0000 2021;;;https://warszawa.wyborcza.pl/warszawa/7,54420,27151907.html;0;1400170031389069312;;;;pl;;FAŁSZ;;1;1400131620808577026;jarek_osowski;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Cztery świąteczne dni w warszawskiej komunikacji miejskiej. Zmiany w rozkładach https://t.co/gyeIi5lxaF;https://twitter.com/SKM_Warszawa/status/1400170031389069312;Fri Mar 06 08:13:37 +0000 2020;1235840861323145216;FAŁSZ;Informacje Biura Komunikacji Szybkiej Kolei Miejskiej w Warszawie. RT nie oznacza poparcia.;5326;1119;201;16;Warszawa;SKM_Warszawa;SKM_Warszawa;11835;;http://www.skm.warszawa.pl/;FAŁSZ
;Wed Jun 02 19:34:01 +0000 2021;Warszawa;;;0;1400173878995992576;;;;pl;;;;381;1400155845044867072;dziadkowiebiz;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"UWAGA #Warszawa Bułgarska 2/4

Pan Grzegorz przez wiele lat w tym samym miejscu prowadził punkt naprawy obuwia. Po zlikwidowaniu bazarku na Sadybie właściciel musiał zmienić lokalizację. Jest mistrzem w swoim fachu i potrafi uratować każde buty. Koniecznie do niego zajrzyjcie! https://t.co/GoK93cfS4L";https://twitter.com/shaawty_16/status/1400173878995992576;Wed Aug 29 19:27:49 +0000 2012;789993252;FAŁSZ;✰ BIEBER ✰ GOMEZ ✰ 5SOS ✰ ✰JUSTIN FOLLOWED ME 08.01.2016✰ ✰I SAW HIM 11.11.2016✰ fan account;10331;5760;5131;14;Poland;Lovely ♡;shaawty_16;285667;;http://nobodyook.tumblr.com/;FAŁSZ
;Wed Jun 02 20:00:48 +0000 2021;;;;0;1400180618982477829;Zofia70115564;1400054680378654726;1228014372473143300;pl;;;;0;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";@Zofia70115564 @trzaskowski_ @SKM_Warszawa @warszawa @WTP_Warszawa W opisie zapomniałaś dodać jestem kretynką 👍;https://twitter.com/martines1975/status/1400180618982477829;Thu Feb 21 16:45:09 +0000 2013;1205406870;FAŁSZ;Pisowskim trollom mówię nie !!!!;1424;72;159;1;;Marcin Woźniak;martines1975;6337;;;FAŁSZ
;Wed Jun 02 19:42:52 +0000 2021;;https://twitter.com/GrzegorzJanko12/status/1400161629367586816/photo/1;;0;1400176107169718273;;;;pl;;FAŁSZ;;26;1400161629367586816;GrzegorzJanko12;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";To też Warszawa... https://t.co/ePRdYwGp5y;https://twitter.com/Petedendo/status/1400176107169718273;Mon Aug 06 19:32:41 +0000 2012;741277201;FAŁSZ;Independent thinker, Nintendo geek, curious of others opinion, constantly changing, right-minded left-thinking;19030;105;641;5;Warsaw - Siedlce;Piotrek;Petedendo;10603;;;FAŁSZ
;Wed Jun 02 20:06:42 +0000 2021;;;;0;1400182104143581189;jan_czapski;1400180529211772934;3057616522;pl;;;;0;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"@jan_czapski Niemcy rozdają za darmo pieniądze, które powinni przeznaczyć na reparacje wojenne dla Polski.
Do dziś nie zapłacili też Polsce odszkodowań za zniszczenia których dokonali
Przykład. Warszawa nie została zniszczona w wyniku działań wojennych, tylko celowo zrównana z ziemią bez walk";https://twitter.com/Reparationen/status/1400182104143581189;Sun Aug 06 16:47:28 +0000 2017;894238503936065536;FAŁSZ;"„Zapłoną stosy, by można było dać świadectwo,
że dwa razy dwa to cztery.
Rozbłysną miecze, by dowieść,
że latem liście są zielone”
G.K. Chesterton Heretycy-1905";22936;1405;1451;21;Polska;🇯🇦🇳;Reparationen;30293;;;FAŁSZ
;Wed Jun 02 20:17:38 +0000 2021;LGBT wyborcza;;;0;1400184854524923907;;;;pl;;;;6;1400033503299973123;gazeta_wyborcza;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Tęczowa flaga przed @USEmbassyWarsaw w imię solidarności z osobami #LGBT. ""Przemoc musi się skończyć"" #wyborcza https://t.co/9uoqwyubcF";https://twitter.com/PiotrK7800/status/1400184854524923907;Thu Aug 03 16:29:00 +0000 2017;893146692257808384;FAŁSZ;IT and Linix specialist. Fantasy Fan Potterhead. Europe;47824;987;1533;0;;PiotrK;PiotrK7800;39788;;;FAŁSZ
;Wed Jun 02 19:47:46 +0000 2021;;;;0;1400177340366430211;;;;pl;;;1399786626612609030;175;1399839600168902657;PatrykJaki;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Czyli prezydenci opozycji: 
👉Poznań -cieszy się z okresu okupacji Polski  
👉Warszawa -wprost finansowany z niemieckich fundacji, po co lotnisko w Polsce jak jest w Berlinie 
👉Gdańsk -II wojna zaczęła się od „złego słowa Polaków” 
Analfabeci historyczni i lojalność zewnętrzna https://t.co/pJor6dt2Tn";https://twitter.com/TomekWan/status/1400177340366430211;Thu Oct 06 18:37:42 +0000 2016;784100333647790081;FAŁSZ;;148572;568;1261;4;;Tomek;TomekWan;48378;;;FAŁSZ
;Wed Jun 02 19:29:55 +0000 2021;;;;0;1400172847478329345;;;;pl;;;;44;1400024293673742336;Jolanta04248287;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";ZNAJDŹMY TEGO SZMACIARZA‼️‼️‼️Policja udostępnia zdjęcie mężczyzny, który mógł okraść 92-letniego powstańca https://t.co/3hBiZ52S88 przez @OnetWiadomosci;https://twitter.com/AAzenska/status/1400172847478329345;Sat Dec 14 09:31:03 +0000 2019;1205782148315275264;PRAWDA;;270946;219;29;0;;Aleksandra Łażeńska;AAzenska;181392;;;FAŁSZ
;Wed Jun 02 19:58:10 +0000 2021;;https://twitter.com/GrzegorzJanko12/status/1400161629367586816/photo/1;;0;1400179955368140803;;;;pl;;FAŁSZ;;26;1400161629367586816;GrzegorzJanko12;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";To też Warszawa... https://t.co/ePRdYwGp5y;https://twitter.com/RadcaW/status/1400179955368140803;Wed May 13 22:00:07 +0000 2015;3252745845;FAŁSZ;"Słuchać będziecie, a nie zrozumiecie, patrzeć będziecie, a nie zobaczycie.         
Mt 13,14 /


Nec laudibus - nec timore. ";589730;2936;4128;18;Warszawa;Radca Węgrowicz;RadcaW;598637;;;FAŁSZ
;Wed Jun 02 19:20:35 +0000 2021;;;;0;1400170497049083917;;;;pl;;;;1;1400168616637734917;tvnwarszawa;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Dwupoziomowy taras widokowy, historyczna ekspozycja i lapidarium oraz kładki osadzone w koronach drzew. Tak w październiku przyszłego roku ma wyglądać szczyt kopca Powstania Warszawskiego.

ZOBACZ i dowiedz się więcej:
https://t.co/sw0IZbvpez";https://twitter.com/Lazienkowska3/status/1400170497049083917;Mon Aug 25 18:22:22 +0000 2014;2767408315;FAŁSZ;;7797;129;542;1;Warszawa, Polska;(L);Lazienkowska3;10356;;;FAŁSZ
;Wed Jun 02 19:53:32 +0000 2021;;;;0;1400178791704584192;lkwarzecha;1400123208548954112;135529058;pl;;;;0;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";@lkwarzecha @tvn24 Dziś jechałem S7 Gdańsk - Warszawa. Wszyscy zachowują się jak zwykle. Nie zauważyłem by ktoś sie stosował do limitu odległości.;https://twitter.com/Al_Ganonim/status/1400178791704584192;Wed Jul 17 21:08:02 +0000 2019;1151599464920113152;FAŁSZ;;325;15;113;1;Kosmos;Al Ganonim;Al_Ganonim;2529;;;FAŁSZ
;Wed Jun 02 19:27:57 +0000 2021;;;;1;1400172351627595785;wjakobik;1400162319125073925;590044851;pl;;;;0;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";@wjakobik To znaczy tyle, że trakcie realizowania tej inwestycji 🇫🇷 może zagrozić wycofaniem się z projektu opóźniając jego realizację, jeśli np. Warszawa będzie realizowała politykę sprzeczną z interesami Paryża.;https://twitter.com/MStefan92/status/1400172351627595785;Wed May 17 12:01:41 +0000 2017;864813169696530432;FAŁSZ;Transatlantic relations, 🇪🇺 between great powers 🇺🇸 🇨🇳 🇷🇺, geopolitics and geoeconomy of Eurasia. Polish geopolitics.Deputy editor in chief in @Ukladsil;11397;2944;1759;29;Wrocław, Polska;Marek Stefan;MStefan92;6786;;;FAŁSZ
;Wed Jun 02 20:07:32 +0000 2021;;;;0;1400182314638925828;;;;pl;;;;54;1400005093156691970;trzaskowski_;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Pierwszy z 21 nowych pociągów @SKM_Warszawa już w docelowych barwach!🙂 Kolejny etap to montaż wyposażenia oraz dodatkowych elementów, jak Wi-Fi, ładowarki USB, automaty biletowe czy ratujące życie defibrylatory AED. Pierwsze nowe pociągi trafią do @warszawa już wiosną 2022 r. https://t.co/7NYFzsXjGh;https://twitter.com/Iwonna4/status/1400182314638925828;Wed Feb 28 15:14:33 +0000 2018;968867021034270720;FAŁSZ;;176598;296;356;0;Opole, Polska;Iwonna;Iwonna4;99789;;;FAŁSZ
;Wed Jun 02 20:12:08 +0000 2021;;;;0;1400183469855199237;Edward20740778;1400129530531090437;1299977617676918800;pl;;;;0;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";@Edward20740778 @trzaskowski_ @warszawa @AldonaMachnow1 Za 20 gr.;https://twitter.com/niewypal/status/1400183469855199237;Sun Feb 05 14:59:36 +0000 2012;483927530;FAŁSZ;Wysiedlony Scyzoryk;40566;6591;6745;57;Kacprów;jan kowalski;niewypal;575402;;;FAŁSZ
;Wed Jun 02 19:22:46 +0000 2021;;;;0;1400171047412961281;;;;pl;;;;44;1400024293673742336;Jolanta04248287;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";ZNAJDŹMY TEGO SZMACIARZA‼️‼️‼️Policja udostępnia zdjęcie mężczyzny, który mógł okraść 92-letniego powstańca https://t.co/3hBiZ52S88 przez @OnetWiadomosci;https://twitter.com/elzbiea_39/status/1400171047412961281;Wed Oct 14 14:54:24 +0000 2015;3956727149;FAŁSZ;Zyje przyszłością;71530;1137;2149;0;;Elżbieta Jakubowska;elzbiea_39;22113;;;FAŁSZ
;Wed Jun 02 20:12:54 +0000 2021;Warszawa;;;0;1400183666760982536;;;;pl;;;;381;1400155845044867072;dziadkowiebiz;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"UWAGA #Warszawa Bułgarska 2/4

Pan Grzegorz przez wiele lat w tym samym miejscu prowadził punkt naprawy obuwia. Po zlikwidowaniu bazarku na Sadybie właściciel musiał zmienić lokalizację. Jest mistrzem w swoim fachu i potrafi uratować każde buty. Koniecznie do niego zajrzyjcie! https://t.co/GoK93cfS4L";https://twitter.com/KPionnier/status/1400183666760982536;Fri Mar 13 12:07:54 +0000 2015;3091239142;FAŁSZ;"Dr rachunkowości.  
W ostatecznym rozrachunku liczyć się będzie wszystko. Bo nawet włosy na głowie mamy już policzone (Łk 12,7)";65823;365;910;1;Warszawa, Polska;Katarzyna Pionnier;KPionnier;6910;;;FAŁSZ
;Wed Jun 02 19:19:17 +0000 2021;;;;0;1400170169889067012;;;;pl;;;;1;1399993174827876354;UTKgovpl;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Ruszają zapisy na kolejne zajęcia Akademii Bezpieczeństwa Kolejowego. 9 czerwca zapraszamy na warsztaty dla komisji kolejowych, a 10 czerwca zajęcia dotyczące prawa transportu kolejowego na poziomie Unii Europejskiej. https://t.co/sXt1YOR5pl;https://twitter.com/SKM_Warszawa/status/1400170169889067012;Fri Mar 06 08:13:37 +0000 2020;1235840861323145216;FAŁSZ;Informacje Biura Komunikacji Szybkiej Kolei Miejskiej w Warszawie. RT nie oznacza poparcia.;5326;1119;201;16;Warszawa;SKM_Warszawa;SKM_Warszawa;11835;;http://www.skm.warszawa.pl/;FAŁSZ
;Wed Jun 02 19:23:28 +0000 2021;;;;0;1400171225712844805;;;;pl;;;;44;1400024293673742336;Jolanta04248287;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";ZNAJDŹMY TEGO SZMACIARZA‼️‼️‼️Policja udostępnia zdjęcie mężczyzny, który mógł okraść 92-letniego powstańca https://t.co/3hBiZ52S88 przez @OnetWiadomosci;https://twitter.com/Zborowska/status/1400171225712844805;Thu Sep 24 17:50:22 +0000 2009;76998971;FAŁSZ;Emerytowana, pracująca nauczycielka.Żona, matka i babcia. Lubię książki,filmy,dobrą muzykę.Kocham morze.Wrocławianka ze Starachowic.Gorszy sort #SilniRazem;341334;2961;3328;67;Wrocław/Starachowice/;Elzbieta Z🇵🇱🇪🇺 🇺🇦💙💛 #TeamTorpeda;Zborowska;267878;;;FAŁSZ
;Wed Jun 02 20:15:34 +0000 2021;;;;0;1400184335794311168;;;;pl;;;;60;1400125931256156167;trzaskowski_;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";.@warszawa od lat pomaga repatriantom - wspieramy ich, aby mogli rozpocząć nowe życie w Ojczyźnie. Tak, jak Państwo Gladkov, którym dziś przekazałem klucze do nowego mieszkania. Potomkowie polskiej rodziny deportowanej z kresów wschodnich w głąb ZSRR zamieszkają na Bielanach🙂 https://t.co/rHRdIKpP3X;https://twitter.com/a_ferens/status/1400184335794311168;Sat Mar 02 09:27:33 +0000 2013;1233812222;FAŁSZ;;123163;439;190;0;;Aleksander Ferens;a_ferens;118426;;;FAŁSZ
;Wed Jun 02 19:21:26 +0000 2021;;;;0;1400170713252777987;MiastoUrsynow;1400145896931827713;3075058271;pl;;;;0;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";@MiastoUrsynow @warszawa Chyba na Ursynowie czipują, bo w moim mieście nie.;https://twitter.com/CiszyG/status/1400170713252777987;Tue Apr 07 07:24:28 +0000 2020;1247424886500458496;FAŁSZ;Ci którzy rezygnują z Wolności w imię odrobiny tymczasowego bezpieczeństwa, nie zasługują na żadne z nich.  Benjamin Franklin;20465;290;395;0;;Mariusz 🇵🇱;CiszyG;12701;;;FAŁSZ
;Wed Jun 02 20:13:11 +0000 2021;Warszawa;;;0;1400183737116246016;;;;pl;;;;381;1400155845044867072;dziadkowiebiz;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"UWAGA #Warszawa Bułgarska 2/4

Pan Grzegorz przez wiele lat w tym samym miejscu prowadził punkt naprawy obuwia. Po zlikwidowaniu bazarku na Sadybie właściciel musiał zmienić lokalizację. Jest mistrzem w swoim fachu i potrafi uratować każde buty. Koniecznie do niego zajrzyjcie! https://t.co/GoK93cfS4L";https://twitter.com/hiidonothing/status/1400183737116246016;Tue Jul 11 19:17:16 +0000 2017;884854117197369344;FAŁSZ;i'm sentimental so i walk in the rain ^fan account^;134528;935;991;2;state of mind;itis;hiidonothing;18371;;;FAŁSZ
;Wed Jun 02 19:52:59 +0000 2021;;;https://ift.tt/3pgOAJj;2;1400178653812727816;;;;pl;;FAŁSZ;;0;;;"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>";⚠️ Utrudnienia w komunikacji: 109, 171 https://t.co/57rGapqy2C;https://twitter.com/WTP_Warszawa/status/1400178653812727816;Wed Aug 28 13:39:39 +0000 2013;1707334088;FAŁSZ;Warszawski Transport Publiczny - oficjalny profil prowadzony przez Zarząd Transportu Miejskiego;1841;30608;105;140;Warszawa, Polska;WTP Warszawa;WTP_Warszawa;35367;;http://www.wtp.waw.pl;FAŁSZ
;Wed Jun 02 19:59:03 +0000 2021;Warszawa;https://twitter.com/warszawabot/status/1400180178949578755/photo/1;https://www.openstreetmap.org/#map=17/52.2013/20.893/;0;1400180178949578755;;;;pl;;FAŁSZ;;0;;;"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">warszawabot</a>";"Jestem botem, który co 1 h wybiera losowo punkt w #Warszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.2013, 20.893 
Nie poznajesz? Zobacz na mapie. https://t.co/rhZ1046AxR https://t.co/MdgYPQWlPd";https://twitter.com/warszawabot/status/1400180178949578755;Sun May 02 20:04:25 +0000 2021;1388947438447337480;FAŁSZ;"Twitter bot, który publikuje satelitarne zdjęcia i mapy losowo wybranych miejsc w #Warszawa. 
Mapa punktów: https://t.co/NmoISbgC00
Wykonał @dziennikarz";74;151;0;1;Warszawa;Warszawabot;warszawabot;3334;;;FAŁSZ
;Wed Jun 02 19:37:31 +0000 2021;Warszawa;;;0;1400174761263742984;;;;pl;;;;381;1400155845044867072;dziadkowiebiz;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"UWAGA #Warszawa Bułgarska 2/4

Pan Grzegorz przez wiele lat w tym samym miejscu prowadził punkt naprawy obuwia. Po zlikwidowaniu bazarku na Sadybie właściciel musiał zmienić lokalizację. Jest mistrzem w swoim fachu i potrafi uratować każde buty. Koniecznie do niego zajrzyjcie! https://t.co/GoK93cfS4L";https://twitter.com/PRADAlSM/status/1400174761263742984;Thu Aug 24 16:15:53 +0000 2017;900753537038241792;FAŁSZ;the blood in my veins is made up from mistakes;86215;1746;1033;34;she/her;𓆩♡𓆪;PRADAlSM;108965;;;FAŁSZ
